,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
2019-07-30,0.0076928368893549055,0.0,0.0,0.0,0.0,8.689826021733485e-17,2.5662016025806438e-17,0.0,0.0,0.001821239929817391,0.006379139577516956,0.011736701416771678,2.0326270192669956e-17,0.0,0.04634612311665086,0.0429253331988333,0.0,0.0,0.0,0.04011714342902746,0.0,2.0271370352768712e-17,3.442396336875526e-18,6.99103065888596e-18,0.0,0.0,0.05191663115265431,0.0,0.0,0.03372950847021302,0.050201502459892716,0.0,1.6909158347547313e-17,0.0,4.481783359630785e-17,6.219866004001395e-17,0.07803591766750889,0.033218439038108664,0.0,0.06667193006440816,0.0,3.0680461817975757e-17,1.5164447727755477e-17,9.883165310340526e-19,1.330085986332175e-17,1.5642428867435443e-17,0.0,2.3956808990080717e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794666537108264,0.04096812258607932,0.027633371630038064,4.6173582199842645e-18,0.0,0.0,0.0,0.0,6.677770971593617e-17,0.0,0.06316408844266848,0.024660767383363123,0.05330256183208708,0.10885797150018593,2.877167628724834e-17,0.0,0.06774794443184261,2.7652017658414644e-17,3.422451712804356e-17,0.04492606041189387,0.0,0.0,0.0,2.4386943728841375e-17,0.0,0.0
2019-07-31,0.0076928368893549055,0.0,0.0,0.0,0.0,8.689826021733485e-17,2.5662016025806438e-17,0.0,0.0,0.001821239929817391,0.006379139577516956,0.011736701416771678,2.0326270192669956e-17,0.0,0.04634612311665086,0.0429253331988333,0.0,0.0,0.0,0.04011714342902746,0.0,2.0271370352768712e-17,3.442396336875526e-18,6.99103065888596e-18,0.0,0.0,0.05191663115265431,0.0,0.0,0.03372950847021302,0.050201502459892716,0.0,1.6909158347547313e-17,0.0,4.481783359630785e-17,6.219866004001395e-17,0.07803591766750889,0.033218439038108664,0.0,0.06667193006440816,0.0,3.0680461817975757e-17,1.5164447727755477e-17,9.883165310340526e-19,1.330085986332175e-17,1.5642428867435443e-17,0.0,2.3956808990080717e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794666537108264,0.04096812258607932,0.027633371630038064,4.6173582199842645e-18,0.0,0.0,0.0,0.0,6.677770971593617e-17,0.0,0.06316408844266848,0.024660767383363123,0.05330256183208708,0.10885797150018593,2.877167628724834e-17,0.0,0.06774794443184261,2.7652017658414644e-17,3.422451712804356e-17,0.04492606041189387,0.0,0.0,0.0,2.4386943728841375e-17,0.0,0.0
2019-08-01,0.0076928368893549055,0.0,0.0,0.0,0.0,8.689826021733485e-17,2.5662016025806438e-17,0.0,0.0,0.001821239929817391,0.006379139577516956,0.011736701416771678,2.0326270192669956e-17,0.0,0.04634612311665086,0.0429253331988333,0.0,0.0,0.0,0.04011714342902746,0.0,2.0271370352768712e-17,3.442396336875526e-18,6.99103065888596e-18,0.0,0.0,0.05191663115265431,0.0,0.0,0.03372950847021302,0.050201502459892716,0.0,1.6909158347547313e-17,0.0,4.481783359630785e-17,6.219866004001395e-17,0.07803591766750889,0.033218439038108664,0.0,0.06667193006440816,0.0,3.0680461817975757e-17,1.5164447727755477e-17,9.883165310340526e-19,1.330085986332175e-17,1.5642428867435443e-17,0.0,2.3956808990080717e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794666537108264,0.04096812258607932,0.027633371630038064,4.6173582199842645e-18,0.0,0.0,0.0,0.0,6.677770971593617e-17,0.0,0.06316408844266848,0.024660767383363123,0.05330256183208708,0.10885797150018593,2.877167628724834e-17,0.0,0.06774794443184261,2.7652017658414644e-17,3.422451712804356e-17,0.04492606041189387,0.0,0.0,0.0,2.4386943728841375e-17,0.0,0.0
2019-08-02,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-05,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-06,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-07,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-08,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-09,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-12,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-13,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-14,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-15,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-16,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-19,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
2019-08-20,0.020229875750058527,0.0,0.0,0.0,0.0,8.839954080006322e-18,8.818297412945381e-17,2.6483749978870626e-17,0.0,0.005188280689294247,1.063986930866299e-16,0.004160165324790398,0.0,0.0,0.029732701122463984,0.03438361630130171,0.0,0.0,0.0,0.04316731727642774,0.0,0.0,0.0,3.65717743810645e-18,0.0,0.0,0.05398387057902481,1.4075091984590013e-17,0.0,0.019505151468344275,0.05194881469652714,1.8524750433882858e-17,0.0,3.815231350035384e-17,0.0,0.0,0.06685871652353752,0.0296193805028913,0.0,0.07965521208841467,0.0,5.270184766783462e-17,0.0,1.1341436816587053e-18,0.0,0.0,3.313741169321623e-17,2.166772130863436e-17,0.0,3.00981587570817e-17,0.0,0.0,1.9945792377393777e-18,4.420184476210492e-17,0.0,0.10341494399458345,0.0420203554926337,0.025945237103943447,1.1630676806096814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05993343953671324,0.038385644962932806,0.05406754520915382,0.10624834717822998,0.0,0.0,0.0729923754356694,0.0,0.0,0.055169503281991876,0.0,0.0,0.0,0.0033895054810715555,0.0,0.0
