,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
2015-11-19,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-23,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-24,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-25,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-26,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-27,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-11-30,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-12-01,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-12-02,0.038657079826535684,0.0,0.0,0.0,0.0,0.0,3.8313805291462034e-19,0.0,0.0,0.0,2.775799854933837e-19,0.0,4.1863402736049586e-19,0.0,0.06890479738789786,0.013254590028373057,0.0,0.0,0.0,4.513506749481932e-19,0.0,0.0,0.0,0.058624809205972406,0.0,0.002153268110352152,0.0,0.0,1.1184709951575606e-20,0.08931878327425638,0.0,0.0,0.06013496820757745,0.06760657256807306,0.0,4.302013210464374e-19,0.0,0.011897954485812283,0.0,0.0,0.0,0.0,0.0,1.3728994654116012e-18,0.1047935727230916,1.6222712590391875e-18,0.0,2.005208611814406e-20,2.6775410136975073e-20,3.3261065728531163e-19,0.0,0.0,0.0,0.0,0.0038408187490127955,0.0,0.02592285155051575,0.03899630418398405,0.0,0.0,0.0,0.0,7.931054130160324e-19,5.978609050435854e-19,0.0,0.08208231612844835,0.023289053613026356,0.0,0.0,0.14274325091205942,0.0,0.0,1.816582497464914e-18,5.194817053818882e-20,0.0,0.0,0.0,0.0,0.04129241536922628,0.12648659367578513,0.0
2015-12-03,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-04,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-07,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-08,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-09,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-10,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
2015-12-11,0.06312274511181132,0.0,0.0,0.0,0.0,0.0,3.4322343705411226e-19,1.7120286798170616e-18,5.298138940383957e-19,6.850327072757593e-19,1.5009992508013176e-19,0.0,1.657426530723696e-18,0.0,0.086621434381315,0.009786917744139772,2.406838905153925e-18,0.0,0.0,4.410258152392109e-21,9.801653110842653e-19,0.0,0.0,0.05867123942245104,0.0,0.0,0.0,5.501426847724989e-19,2.467555166462817e-18,0.08071792786317877,0.0,0.0,0.07377680897390919,0.1056178668841008,2.9240146021885424e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580423431009071e-20,0.004827231501185438,0.08391528713933342,0.0,5.975765298187397e-19,2.519870873389852e-19,0.0,3.6016409599919827e-19,0.0,0.0,0.0,1.3993552971308016e-19,0.0,0.0,0.020843608454361805,0.019501054351060917,0.0,0.0,0.0,0.0,4.9566246525480555e-19,5.194062900830067e-19,0.0,0.0787628949503299,0.03921621188490551,0.0,0.0,0.11865861108004674,0.0,1.1157174849500341e-18,0.0,3.490344425354692e-20,1.224380910786922e-18,0.0,0.0,0.0,0.054417803886816024,0.10154235637105442,0.0
