,0,1,2,3,4
2005-12-05,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-06,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-07,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-08,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-09,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-12,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-13,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-14,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-15,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-16,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-19,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-20,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-21,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-22,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-23,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-27,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-28,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2005-12-29,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2006-01-03,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2006-01-04,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2006-01-05,0.01851560094297021,0.3066712085217919,0.0,0.4297024034439565,0.2451107870912814
2006-01-06,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-09,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-10,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-11,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-12,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-13,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-17,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-18,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-19,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-20,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-23,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-24,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-26,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-27,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-30,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-01-31,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-01,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-02,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-03,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-06,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-07,0.0018389705236547163,0.3432448214036967,0.0,0.40902517405497424,0.24589103401767434
2006-02-08,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-09,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-10,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-13,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-14,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-15,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-16,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-17,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-21,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-22,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-23,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-02-24,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-01,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-02,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-03,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-06,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-07,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-08,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-09,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-10,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-13,0.0,0.35520656647473864,0.0,0.3972835013721107,0.24750993215315062
2006-03-14,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-15,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-16,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-17,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-20,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-21,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-22,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-23,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-24,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-27,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-28,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-29,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-30,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-03-31,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-03,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-04,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-05,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-06,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-07,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-10,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-11,0.0,0.35498600693122767,0.0,0.3693556576021455,0.27565833546662677
2006-04-12,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-13,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-17,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-18,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-19,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-20,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-24,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-25,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-26,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-27,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-04-28,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-02,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-03,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-04,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-05,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-08,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-09,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-10,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-11,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-12,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-15,0.0,0.3523575862872329,7.490698877861623e-18,0.3458535770609515,0.30178883665181566
2006-05-16,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-17,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-18,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-19,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-22,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-23,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-24,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-25,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-26,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-30,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-05-31,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-01,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-02,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-05,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-06,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-07,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-08,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-09,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-12,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-13,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-14,4.311259021950356e-17,0.3447312914014774,0.0,0.28624171887444805,0.36902698972407466
2006-06-16,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-19,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-20,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-21,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-22,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-23,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-26,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-27,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-28,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-29,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-06-30,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-03,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-05,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-07,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-10,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-11,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-12,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-13,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
2006-07-14,0.0,0.35118094236912734,0.0,0.28350325464711146,0.3653158029837613
