,0,1,2,3,4
2005-12-05,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-06,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-07,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-08,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-09,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-12,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-13,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-14,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-15,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-16,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-19,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-20,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-21,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-22,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-23,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-27,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-28,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2005-12-29,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2006-01-03,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2006-01-04,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2006-01-05,0.15074154428872216,0.1445361753125088,0.1132132415626259,0.3189995056107458,0.2725095332253973
2006-01-06,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-09,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-10,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-11,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-12,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-13,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-17,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-18,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-19,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-20,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-23,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-24,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-26,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-27,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-30,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-01-31,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-01,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-02,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-03,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-06,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-07,0.1558788260762293,0.15152413967943731,0.12038961938347639,0.29585308462203674,0.27635433023882017
2006-02-08,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-09,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-10,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-13,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-14,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-15,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-16,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-17,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-21,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-22,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-23,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-02-24,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-03-01,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-03-02,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-03-03,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
2006-03-06,0.1591527295623834,0.1586096155664416,0.12108207857156805,0.2814948796671367,0.2796606966324703
